HITId,WorkerId,Input.image_url,Answer.algorithms.alg1,Answer.algorithms.alg2,Answer.algorithms.none,img_id,img_class,alg1,alg2,nonpruned,2pruned,32pruned,annotation_result
3L21G7IH5FI4UKWEHTK2K66RGJIY13,A7MD4G0NZCWTK,29_2pruned_4-church_32pruned.png,False,False,True,29,4-church,2pruned,32pruned,0.0,0.0,0.0,none
37MQ8Z1JRMIBJ5EA0XKGPPGW8PX2YP,ABFUA4G6AKXAC,382_2pruned_3-chainsaw_32pruned.png,False,True,False,382,3-chainsaw,2pruned,32pruned,0.0,0.0,1.0,alg2
37MQ8Z1JRMIBJ5EA0XKGPPGW8PX2YP,AS2ZDDATQGV3A,382_2pruned_3-chainsaw_32pruned.png,True,False,False,382,3-chainsaw,2pruned,32pruned,0.0,1.0,0.0,alg1
37MQ8Z1JRMIBJ5EA0XKGPPGW8PX2YP,A3NZC0P3E4R8HP,382_2pruned_3-chainsaw_32pruned.png,True,False,False,382,3-chainsaw,2pruned,32pruned,0.0,1.0,0.0,alg1
37MQ8Z1JRMIBJ5EA0XKGPPGW8PX2YP,A105JTUJ0FN4PD,382_2pruned_3-chainsaw_32pruned.png,False,False,True,382,3-chainsaw,2pruned,32pruned,0.0,0.0,0.0,none
37MQ8Z1JRMIBJ5EA0XKGPPGW8PX2YP,AVYMEI908YXCT,382_2pruned_3-chainsaw_32pruned.png,True,False,False,382,3-chainsaw,2pruned,32pruned,0.0,1.0,0.0,alg1
3PN6H8C9SCCXQXENHGQHIMPT2PJADW,A1KIL98F8LTUEF,284_2pruned_6-garbagetruck_32pruned.png,False,True,False,284,6-garbagetruck,2pruned,32pruned,0.0,0.0,1.0,alg2
3PN6H8C9SCCXQXENHGQHIMPT2PJADW,A2NCOQ456SS1Q8,284_2pruned_6-garbagetruck_32pruned.png,True,False,False,284,6-garbagetruck,2pruned,32pruned,0.0,1.0,0.0,alg1
3PN6H8C9SCCXQXENHGQHIMPT2PJADW,A2H1RXUC8XNNIW,284_2pruned_6-garbagetruck_32pruned.png,True,False,False,284,6-garbagetruck,2pruned,32pruned,0.0,1.0,0.0,alg1
3PN6H8C9SCCXQXENHGQHIMPT2PJADW,A3SMPG1SKJSLQW,284_2pruned_6-garbagetruck_32pruned.png,False,False,True,284,6-garbagetruck,2pruned,32pruned,0.0,0.0,0.0,none
3PN6H8C9SCCXQXENHGQHIMPT2PJADW,ABFUA4G6AKXAC,284_2pruned_6-garbagetruck_32pruned.png,True,False,False,284,6-garbagetruck,2pruned,32pruned,0.0,1.0,0.0,alg1
31GN6YMHMXE0ZZ08FBHYVA8KVBVSWI,A2IDZJ32MGMK01,231_32pruned_3-chainsaw_2pruned.png,True,False,False,231,3-chainsaw,32pruned,2pruned,0.0,0.0,1.0,alg1
31GN6YMHMXE0ZZ08FBHYVA8KVBVSWI,A26V8QMPU25JGC,231_32pruned_3-chainsaw_2pruned.png,True,False,False,231,3-chainsaw,32pruned,2pruned,0.0,0.0,1.0,alg1
31GN6YMHMXE0ZZ08FBHYVA8KVBVSWI,A1TL47GG4KBQPR,231_32pruned_3-chainsaw_2pruned.png,False,True,False,231,3-chainsaw,32pruned,2pruned,0.0,1.0,0.0,alg2
31GN6YMHMXE0ZZ08FBHYVA8KVBVSWI,AOXZTWX1NLYW5,231_32pruned_3-chainsaw_2pruned.png,True,False,False,231,3-chainsaw,32pruned,2pruned,0.0,0.0,1.0,alg1
31GN6YMHMXE0ZZ08FBHYVA8KVBVSWI,A2H90QIP05I3LU,231_32pruned_3-chainsaw_2pruned.png,True,False,False,231,3-chainsaw,32pruned,2pruned,0.0,0.0,1.0,alg1
3V8JSVE8Z6C3ELQQTHFHRQPL5SMYEM,A1J6B5XUULEITY,141_32pruned_9-parachute_2pruned.png,True,False,False,141,9-parachute,32pruned,2pruned,0.0,0.0,1.0,alg1
3V8JSVE8Z6C3ELQQTHFHRQPL5SMYEM,A1Z8TF04ZG3VRE,141_32pruned_9-parachute_2pruned.png,True,False,False,141,9-parachute,32pruned,2pruned,0.0,0.0,1.0,alg1
3V8JSVE8Z6C3ELQQTHFHRQPL5SMYEM,A1TL47GG4KBQPR,141_32pruned_9-parachute_2pruned.png,True,False,False,141,9-parachute,32pruned,2pruned,0.0,0.0,1.0,alg1
3V8JSVE8Z6C3ELQQTHFHRQPL5SMYEM,A2IDZJ32MGMK01,141_32pruned_9-parachute_2pruned.png,True,False,False,141,9-parachute,32pruned,2pruned,0.0,0.0,1.0,alg1
3V8JSVE8Z6C3ELQQTHFHRQPL5SMYEM,A2H90QIP05I3LU,141_32pruned_9-parachute_2pruned.png,True,False,False,141,9-parachute,32pruned,2pruned,0.0,0.0,1.0,alg1
3JGHED38FLDI56BG691BLGX4J5J7YA,A1KIL98F8LTUEF,207_32pruned_2-cassetteplayer_2pruned.png,False,True,False,207,2-cassetteplayer,32pruned,2pruned,0.0,1.0,0.0,alg2
3JGHED38FLDI56BG691BLGX4J5J7YA,A26V8QMPU25JGC,207_32pruned_2-cassetteplayer_2pruned.png,False,False,True,207,2-cassetteplayer,32pruned,2pruned,0.0,0.0,0.0,none
3JGHED38FLDI56BG691BLGX4J5J7YA,A12HQ561AI1UVY,207_32pruned_2-cassetteplayer_2pruned.png,False,True,False,207,2-cassetteplayer,32pruned,2pruned,0.0,1.0,0.0,alg2
3JGHED38FLDI56BG691BLGX4J5J7YA,AGQOUDGB4N87B,207_32pruned_2-cassetteplayer_2pruned.png,True,False,False,207,2-cassetteplayer,32pruned,2pruned,0.0,0.0,1.0,alg1
3JGHED38FLDI56BG691BLGX4J5J7YA,A9E9L9MWEZOPN,207_32pruned_2-cassetteplayer_2pruned.png,False,False,True,207,2-cassetteplayer,32pruned,2pruned,0.0,0.0,0.0,none
304QEQWK0X6STH7UFN744APFXHE0OS,A3U5D83UGFY23Y,323_2pruned_1-dog_32pruned.png,True,False,False,323,1-dog,2pruned,32pruned,0.0,1.0,0.0,alg1
304QEQWK0X6STH7UFN744APFXHE0OS,ABFUA4G6AKXAC,323_2pruned_1-dog_32pruned.png,False,True,False,323,1-dog,2pruned,32pruned,0.0,0.0,1.0,alg2
304QEQWK0X6STH7UFN744APFXHE0OS,A8GARIHVLH97W,323_2pruned_1-dog_32pruned.png,True,False,False,323,1-dog,2pruned,32pruned,0.0,1.0,0.0,alg1
304QEQWK0X6STH7UFN744APFXHE0OS,A3CV3XFRY0ST8R,323_2pruned_1-dog_32pruned.png,False,True,False,323,1-dog,2pruned,32pruned,0.0,0.0,1.0,alg2
304QEQWK0X6STH7UFN744APFXHE0OS,A2NCOQ456SS1Q8,323_2pruned_1-dog_32pruned.png,True,False,False,323,1-dog,2pruned,32pruned,0.0,1.0,0.0,alg1
35F6NGNVNG5MOKCMW3ECDZ5P430T76,A1IK7551RCII0C,123_32pruned_6-garbagetruck_2pruned.png,False,False,True,123,6-garbagetruck,32pruned,2pruned,0.0,0.0,0.0,none
35F6NGNVNG5MOKCMW3ECDZ5P430T76,ABFUA4G6AKXAC,123_32pruned_6-garbagetruck_2pruned.png,False,True,False,123,6-garbagetruck,32pruned,2pruned,0.0,1.0,0.0,alg2
35F6NGNVNG5MOKCMW3ECDZ5P430T76,A22FZZT4I6HVCO,123_32pruned_6-garbagetruck_2pruned.png,False,False,True,123,6-garbagetruck,32pruned,2pruned,0.0,0.0,0.0,none
35F6NGNVNG5MOKCMW3ECDZ5P430T76,A2H1RXUC8XNNIW,123_32pruned_6-garbagetruck_2pruned.png,False,True,False,123,6-garbagetruck,32pruned,2pruned,0.0,1.0,0.0,alg2
35F6NGNVNG5MOKCMW3ECDZ5P430T76,A3DS9DP2JE8I4Z,123_32pruned_6-garbagetruck_2pruned.png,False,True,False,123,6-garbagetruck,32pruned,2pruned,0.0,1.0,0.0,alg2
37Y5RYYI1XRFOZ5YPGDKXTMR4D1SXB,A16GJM0YKW0D1D,64_32pruned_7-gaspump_2pruned.png,False,True,False,64,7-gaspump,32pruned,2pruned,0.0,1.0,0.0,alg2
37Y5RYYI1XRFOZ5YPGDKXTMR4D1SXB,A22FZZT4I6HVCO,64_32pruned_7-gaspump_2pruned.png,False,False,True,64,7-gaspump,32pruned,2pruned,0.0,0.0,0.0,none
37Y5RYYI1XRFOZ5YPGDKXTMR4D1SXB,A3OY3WEF2YVMYK,64_32pruned_7-gaspump_2pruned.png,False,False,True,64,7-gaspump,32pruned,2pruned,0.0,0.0,0.0,none
37Y5RYYI1XRFOZ5YPGDKXTMR4D1SXB,A3DS9DP2JE8I4Z,64_32pruned_7-gaspump_2pruned.png,True,False,False,64,7-gaspump,32pruned,2pruned,0.0,0.0,1.0,alg1
37Y5RYYI1XRFOZ5YPGDKXTMR4D1SXB,ASS8RE4GEBJK6,64_32pruned_7-gaspump_2pruned.png,True,False,False,64,7-gaspump,32pruned,2pruned,0.0,0.0,1.0,alg1
3LVTFB9DFD4SPXVV82OBE77VJZKQGS,A2WPHVMLLEV5ZB,142_2pruned_9-parachute_32pruned.png,True,False,False,142,9-parachute,2pruned,32pruned,0.0,1.0,0.0,alg1
3LVTFB9DFD4SPXVV82OBE77VJZKQGS,A1Y1DVHPPIC56B,142_2pruned_9-parachute_32pruned.png,False,True,False,142,9-parachute,2pruned,32pruned,0.0,0.0,1.0,alg2
3LVTFB9DFD4SPXVV82OBE77VJZKQGS,A1KIL98F8LTUEF,142_2pruned_9-parachute_32pruned.png,True,False,False,142,9-parachute,2pruned,32pruned,0.0,1.0,0.0,alg1
3LVTFB9DFD4SPXVV82OBE77VJZKQGS,A1GC6CN3F0IHWN,142_2pruned_9-parachute_32pruned.png,False,True,False,142,9-parachute,2pruned,32pruned,0.0,0.0,1.0,alg2
3LVTFB9DFD4SPXVV82OBE77VJZKQGS,A3SMPG1SKJSLQW,142_2pruned_9-parachute_32pruned.png,False,False,True,142,9-parachute,2pruned,32pruned,0.0,0.0,0.0,none
3WRBLBQ2HZU414QWR4UWZ1GD6VN0G5,AGQOUDGB4N87B,59_2pruned_8-golfball_32pruned.png,True,False,False,59,8-golfball,2pruned,32pruned,0.0,1.0,0.0,alg1
3WRBLBQ2HZU414QWR4UWZ1GD6VN0G5,A2MRHI9MYSZ37U,59_2pruned_8-golfball_32pruned.png,False,True,False,59,8-golfball,2pruned,32pruned,0.0,0.0,1.0,alg2
3WRBLBQ2HZU414QWR4UWZ1GD6VN0G5,A1LDS7OIWQ150C,59_2pruned_8-golfball_32pruned.png,False,True,False,59,8-golfball,2pruned,32pruned,0.0,0.0,1.0,alg2
3WRBLBQ2HZU414QWR4UWZ1GD6VN0G5,A8GARIHVLH97W,59_2pruned_8-golfball_32pruned.png,True,False,False,59,8-golfball,2pruned,32pruned,0.0,1.0,0.0,alg1
3WRBLBQ2HZU414QWR4UWZ1GD6VN0G5,A3U5D83UGFY23Y,59_2pruned_8-golfball_32pruned.png,False,True,False,59,8-golfball,2pruned,32pruned,0.0,0.0,1.0,alg2
3HEADTGN3XEBJV0QACCXJYKA20AVRN,A382OPA6G1896W,378_2pruned_1-dog_32pruned.png,False,False,True,378,1-dog,2pruned,32pruned,0.0,0.0,0.0,none
3HEADTGN3XEBJV0QACCXJYKA20AVRN,A3NZC0P3E4R8HP,378_2pruned_1-dog_32pruned.png,False,False,True,378,1-dog,2pruned,32pruned,0.0,0.0,0.0,none
3HEADTGN3XEBJV0QACCXJYKA20AVRN,A1J6B5XUULEITY,378_2pruned_1-dog_32pruned.png,False,False,True,378,1-dog,2pruned,32pruned,0.0,0.0,0.0,none
3HEADTGN3XEBJV0QACCXJYKA20AVRN,A2MRHI9MYSZ37U,378_2pruned_1-dog_32pruned.png,False,False,True,378,1-dog,2pruned,32pruned,0.0,0.0,0.0,none
3HEADTGN3XEBJV0QACCXJYKA20AVRN,A1KIL98F8LTUEF,378_2pruned_1-dog_32pruned.png,True,False,False,378,1-dog,2pruned,32pruned,0.0,1.0,0.0,alg1
37MQ8Z1JRMIBJ5EA0XKGPPGW8PWY2K,A3U5D83UGFY23Y,61_32pruned_2-cassetteplayer_2pruned.png,True,False,False,61,2-cassetteplayer,32pruned,2pruned,0.0,0.0,1.0,alg1
37MQ8Z1JRMIBJ5EA0XKGPPGW8PWY2K,A1LDS7OIWQ150C,61_32pruned_2-cassetteplayer_2pruned.png,False,True,False,61,2-cassetteplayer,32pruned,2pruned,0.0,1.0,0.0,alg2
37MQ8Z1JRMIBJ5EA0XKGPPGW8PWY2K,A1GC6CN3F0IHWN,61_32pruned_2-cassetteplayer_2pruned.png,False,False,True,61,2-cassetteplayer,32pruned,2pruned,0.0,0.0,0.0,none
37MQ8Z1JRMIBJ5EA0XKGPPGW8PWY2K,A2NCOQ456SS1Q8,61_32pruned_2-cassetteplayer_2pruned.png,True,False,False,61,2-cassetteplayer,32pruned,2pruned,0.0,0.0,1.0,alg1
37MQ8Z1JRMIBJ5EA0XKGPPGW8PWY2K,A34HSCZ1PZCDY0,61_32pruned_2-cassetteplayer_2pruned.png,True,False,False,61,2-cassetteplayer,32pruned,2pruned,0.0,0.0,1.0,alg1
3FBEFUUYSSRY5OZ87TI3CGF1L3WA64,A3SMPG1SKJSLQW,343_2pruned_5-frenchhorn_32pruned.png,False,False,True,343,5-frenchhorn,2pruned,32pruned,0.0,0.0,0.0,none
3FBEFUUYSSRY5OZ87TI3CGF1L3WA64,A22FZZT4I6HVCO,343_2pruned_5-frenchhorn_32pruned.png,False,False,True,343,5-frenchhorn,2pruned,32pruned,0.0,0.0,0.0,none
3FBEFUUYSSRY5OZ87TI3CGF1L3WA64,A1VMWZ4X201V7H,343_2pruned_5-frenchhorn_32pruned.png,False,True,False,343,5-frenchhorn,2pruned,32pruned,0.0,0.0,1.0,alg2
3FBEFUUYSSRY5OZ87TI3CGF1L3WA64,A1HDYTLK36Y0G5,343_2pruned_5-frenchhorn_32pruned.png,True,False,False,343,5-frenchhorn,2pruned,32pruned,0.0,1.0,0.0,alg1
3FBEFUUYSSRY5OZ87TI3CGF1L3WA64,A1Z8TF04ZG3VRE,343_2pruned_5-frenchhorn_32pruned.png,False,False,True,343,5-frenchhorn,2pruned,32pruned,0.0,0.0,0.0,none
3RZS0FBRXSWU89EB63D3OBW6GB7CPE,A9BYGR2ZVXCDU,106_2pruned_0-fish_32pruned.png,True,False,False,106,0-fish,2pruned,32pruned,0.0,1.0,0.0,alg1
3RZS0FBRXSWU89EB63D3OBW6GB7CPE,AVYMEI908YXCT,106_2pruned_0-fish_32pruned.png,True,False,False,106,0-fish,2pruned,32pruned,0.0,1.0,0.0,alg1
3RZS0FBRXSWU89EB63D3OBW6GB7CPE,A2H90QIP05I3LU,106_2pruned_0-fish_32pruned.png,True,False,False,106,0-fish,2pruned,32pruned,0.0,1.0,0.0,alg1
3RZS0FBRXSWU89EB63D3OBW6GB7CPE,A1TL47GG4KBQPR,106_2pruned_0-fish_32pruned.png,True,False,False,106,0-fish,2pruned,32pruned,0.0,1.0,0.0,alg1
3RZS0FBRXSWU89EB63D3OBW6GB7CPE,A382OPA6G1896W,106_2pruned_0-fish_32pruned.png,True,False,False,106,0-fish,2pruned,32pruned,0.0,1.0,0.0,alg1
311HQEI8S02IAWLL2V3UZN66PZN7Z1,A2HNFX7M18N1JI,108_32pruned_1-dog_2pruned.png,True,False,False,108,1-dog,32pruned,2pruned,0.0,0.0,1.0,alg1
311HQEI8S02IAWLL2V3UZN66PZN7Z1,AL0OO84JETD31,108_32pruned_1-dog_2pruned.png,False,True,False,108,1-dog,32pruned,2pruned,0.0,1.0,0.0,alg2
311HQEI8S02IAWLL2V3UZN66PZN7Z1,A1WF1X8PQQJ2OQ,108_32pruned_1-dog_2pruned.png,True,False,False,108,1-dog,32pruned,2pruned,0.0,0.0,1.0,alg1
311HQEI8S02IAWLL2V3UZN66PZN7Z1,A3OCXE2VIIRSVH,108_32pruned_1-dog_2pruned.png,False,False,True,108,1-dog,32pruned,2pruned,0.0,0.0,0.0,none
311HQEI8S02IAWLL2V3UZN66PZN7Z1,A1GC6CN3F0IHWN,108_32pruned_1-dog_2pruned.png,True,False,False,108,1-dog,32pruned,2pruned,0.0,0.0,1.0,alg1
3HA5ODM5LIENKA03P1C298P6O2TVSB,A9BYGR2ZVXCDU,485_32pruned_2-cassetteplayer_2pruned.png,False,True,False,485,2-cassetteplayer,32pruned,2pruned,0.0,1.0,0.0,alg2
3HA5ODM5LIENKA03P1C298P6O2TVSB,A302HHC5N5AVGI,485_32pruned_2-cassetteplayer_2pruned.png,False,True,False,485,2-cassetteplayer,32pruned,2pruned,0.0,1.0,0.0,alg2
3HA5ODM5LIENKA03P1C298P6O2TVSB,A1LDS7OIWQ150C,485_32pruned_2-cassetteplayer_2pruned.png,False,True,False,485,2-cassetteplayer,32pruned,2pruned,0.0,1.0,0.0,alg2
3HA5ODM5LIENKA03P1C298P6O2TVSB,A3OY3WEF2YVMYK,485_32pruned_2-cassetteplayer_2pruned.png,False,True,False,485,2-cassetteplayer,32pruned,2pruned,0.0,1.0,0.0,alg2
3HA5ODM5LIENKA03P1C298P6O2TVSB,A3U5D83UGFY23Y,485_32pruned_2-cassetteplayer_2pruned.png,True,False,False,485,2-cassetteplayer,32pruned,2pruned,0.0,0.0,1.0,alg1
3PGQRAZX1A64O4V8UCZMG7T06JVSYH,A2KLWSLNAXJUAZ,498_32pruned_2-cassetteplayer_2pruned.png,False,True,False,498,2-cassetteplayer,32pruned,2pruned,0.0,1.0,0.0,alg2
3PGQRAZX1A64O4V8UCZMG7T06JVSYH,ASS8RE4GEBJK6,498_32pruned_2-cassetteplayer_2pruned.png,False,True,False,498,2-cassetteplayer,32pruned,2pruned,0.0,1.0,0.0,alg2
3PGQRAZX1A64O4V8UCZMG7T06JVSYH,A1TL47GG4KBQPR,498_32pruned_2-cassetteplayer_2pruned.png,False,True,False,498,2-cassetteplayer,32pruned,2pruned,0.0,1.0,0.0,alg2
3PGQRAZX1A64O4V8UCZMG7T06JVSYH,A1KIL98F8LTUEF,498_32pruned_2-cassetteplayer_2pruned.png,False,True,False,498,2-cassetteplayer,32pruned,2pruned,0.0,1.0,0.0,alg2
3PGQRAZX1A64O4V8UCZMG7T06JVSYH,A2MRHI9MYSZ37U,498_32pruned_2-cassetteplayer_2pruned.png,False,False,True,498,2-cassetteplayer,32pruned,2pruned,0.0,0.0,0.0,none
3XDSWAMB3AEF8LFQ6GSSOGMGL7TCQ5,A2NCOQ456SS1Q8,175_2pruned_7-gaspump_32pruned.png,True,False,False,175,7-gaspump,2pruned,32pruned,0.0,1.0,0.0,alg1
3XDSWAMB3AEF8LFQ6GSSOGMGL7TCQ5,A3NZC0P3E4R8HP,175_2pruned_7-gaspump_32pruned.png,False,True,False,175,7-gaspump,2pruned,32pruned,0.0,0.0,1.0,alg2
3XDSWAMB3AEF8LFQ6GSSOGMGL7TCQ5,AL0OO84JETD31,175_2pruned_7-gaspump_32pruned.png,False,False,True,175,7-gaspump,2pruned,32pruned,0.0,0.0,0.0,none
3XDSWAMB3AEF8LFQ6GSSOGMGL7TCQ5,A5YABFNDC9VUP,175_2pruned_7-gaspump_32pruned.png,False,True,False,175,7-gaspump,2pruned,32pruned,0.0,0.0,1.0,alg2
3XDSWAMB3AEF8LFQ6GSSOGMGL7TCQ5,A19940RY4CF491,175_2pruned_7-gaspump_32pruned.png,False,True,False,175,7-gaspump,2pruned,32pruned,0.0,0.0,1.0,alg2
3RBI0I35YMP04NAT4XYL8ZLOE3WY3V,A1GC6CN3F0IHWN,452_2pruned_1-dog_32pruned.png,False,False,True,452,1-dog,2pruned,32pruned,0.0,0.0,0.0,none
3RBI0I35YMP04NAT4XYL8ZLOE3WY3V,A9BYGR2ZVXCDU,452_2pruned_1-dog_32pruned.png,False,True,False,452,1-dog,2pruned,32pruned,0.0,0.0,1.0,alg2
3RBI0I35YMP04NAT4XYL8ZLOE3WY3V,A1VMWZ4X201V7H,452_2pruned_1-dog_32pruned.png,True,False,False,452,1-dog,2pruned,32pruned,0.0,1.0,0.0,alg1
3RBI0I35YMP04NAT4XYL8ZLOE3WY3V,A3CV3XFRY0ST8R,452_2pruned_1-dog_32pruned.png,False,False,True,452,1-dog,2pruned,32pruned,0.0,0.0,0.0,none
3RBI0I35YMP04NAT4XYL8ZLOE3WY3V,AOXZTWX1NLYW5,452_2pruned_1-dog_32pruned.png,False,True,False,452,1-dog,2pruned,32pruned,0.0,0.0,1.0,alg2
386T3MLZMVHP8PKE86I87OZFICA80X,A2H90QIP05I3LU,140_32pruned_5-frenchhorn_2pruned.png,True,False,False,140,5-frenchhorn,32pruned,2pruned,0.0,0.0,1.0,alg1
386T3MLZMVHP8PKE86I87OZFICA80X,A2RLY0MUZQ1R1G,140_32pruned_5-frenchhorn_2pruned.png,True,False,False,140,5-frenchhorn,32pruned,2pruned,0.0,0.0,1.0,alg1
386T3MLZMVHP8PKE86I87OZFICA80X,A4U5U7PZ38RN7,140_32pruned_5-frenchhorn_2pruned.png,False,True,False,140,5-frenchhorn,32pruned,2pruned,0.0,1.0,0.0,alg2
386T3MLZMVHP8PKE86I87OZFICA80X,ASS8RE4GEBJK6,140_32pruned_5-frenchhorn_2pruned.png,False,True,False,140,5-frenchhorn,32pruned,2pruned,0.0,1.0,0.0,alg2
386T3MLZMVHP8PKE86I87OZFICA80X,A3NZC0P3E4R8HP,140_32pruned_5-frenchhorn_2pruned.png,False,True,False,140,5-frenchhorn,32pruned,2pruned,0.0,1.0,0.0,alg2
3SA4EMRVK3OAEHJVUNKJTAU57MA0P9,A1WF1X8PQQJ2OQ,166_2pruned_5-frenchhorn_32pruned.png,False,True,False,166,5-frenchhorn,2pruned,32pruned,0.0,0.0,1.0,alg2
3SA4EMRVK3OAEHJVUNKJTAU57MA0P9,A3U5D83UGFY23Y,166_2pruned_5-frenchhorn_32pruned.png,True,False,False,166,5-frenchhorn,2pruned,32pruned,0.0,1.0,0.0,alg1
3SA4EMRVK3OAEHJVUNKJTAU57MA0P9,A1VMWZ4X201V7H,166_2pruned_5-frenchhorn_32pruned.png,False,False,True,166,5-frenchhorn,2pruned,32pruned,0.0,0.0,0.0,none
3SA4EMRVK3OAEHJVUNKJTAU57MA0P9,A1KIL98F8LTUEF,166_2pruned_5-frenchhorn_32pruned.png,True,False,False,166,5-frenchhorn,2pruned,32pruned,0.0,1.0,0.0,alg1
3SA4EMRVK3OAEHJVUNKJTAU57MA0P9,A105JTUJ0FN4PD,166_2pruned_5-frenchhorn_32pruned.png,False,False,True,166,5-frenchhorn,2pruned,32pruned,0.0,0.0,0.0,none
37SDSEDIOHOPFE5W4PM8LTIPN4G810,A1MEEY4M9GP8BX,453_2pruned_9-parachute_32pruned.png,True,False,False,453,9-parachute,2pruned,32pruned,0.0,1.0,0.0,alg1
37SDSEDIOHOPFE5W4PM8LTIPN4G810,A3DS9DP2JE8I4Z,453_2pruned_9-parachute_32pruned.png,False,True,False,453,9-parachute,2pruned,32pruned,0.0,0.0,1.0,alg2
37SDSEDIOHOPFE5W4PM8LTIPN4G810,A3NZC0P3E4R8HP,453_2pruned_9-parachute_32pruned.png,False,True,False,453,9-parachute,2pruned,32pruned,0.0,0.0,1.0,alg2
37SDSEDIOHOPFE5W4PM8LTIPN4G810,A2MRHI9MYSZ37U,453_2pruned_9-parachute_32pruned.png,False,False,True,453,9-parachute,2pruned,32pruned,0.0,0.0,0.0,none
37SDSEDIOHOPFE5W4PM8LTIPN4G810,A3U5D83UGFY23Y,453_2pruned_9-parachute_32pruned.png,True,False,False,453,9-parachute,2pruned,32pruned,0.0,1.0,0.0,alg1
3D5G8J4N6IQOZADIE1HSJDLSQL7VT0,A2IDZJ32MGMK01,183_2pruned_1-dog_32pruned.png,True,False,False,183,1-dog,2pruned,32pruned,0.0,1.0,0.0,alg1
3D5G8J4N6IQOZADIE1HSJDLSQL7VT0,A26V8QMPU25JGC,183_2pruned_1-dog_32pruned.png,False,False,True,183,1-dog,2pruned,32pruned,0.0,0.0,0.0,none
3D5G8J4N6IQOZADIE1HSJDLSQL7VT0,A1WF1X8PQQJ2OQ,183_2pruned_1-dog_32pruned.png,False,False,True,183,1-dog,2pruned,32pruned,0.0,0.0,0.0,none
3D5G8J4N6IQOZADIE1HSJDLSQL7VT0,ASS8RE4GEBJK6,183_2pruned_1-dog_32pruned.png,False,True,False,183,1-dog,2pruned,32pruned,0.0,0.0,1.0,alg2
3D5G8J4N6IQOZADIE1HSJDLSQL7VT0,A2H90QIP05I3LU,183_2pruned_1-dog_32pruned.png,True,False,False,183,1-dog,2pruned,32pruned,0.0,1.0,0.0,alg1
3TC2K6WKAOOW4ZNSNTMMQCSUFAU82H,ASS8RE4GEBJK6,257_2pruned_5-frenchhorn_32pruned.png,False,True,False,257,5-frenchhorn,2pruned,32pruned,0.0,0.0,1.0,alg2
3TC2K6WKAOOW4ZNSNTMMQCSUFAU82H,A1KIL98F8LTUEF,257_2pruned_5-frenchhorn_32pruned.png,True,False,False,257,5-frenchhorn,2pruned,32pruned,0.0,1.0,0.0,alg1
3TC2K6WKAOOW4ZNSNTMMQCSUFAU82H,A22FZZT4I6HVCO,257_2pruned_5-frenchhorn_32pruned.png,False,False,True,257,5-frenchhorn,2pruned,32pruned,0.0,0.0,0.0,none
3TC2K6WKAOOW4ZNSNTMMQCSUFAU82H,A8GARIHVLH97W,257_2pruned_5-frenchhorn_32pruned.png,False,True,False,257,5-frenchhorn,2pruned,32pruned,0.0,0.0,1.0,alg2
3TC2K6WKAOOW4ZNSNTMMQCSUFAU82H,A382OPA6G1896W,257_2pruned_5-frenchhorn_32pruned.png,False,True,False,257,5-frenchhorn,2pruned,32pruned,0.0,0.0,1.0,alg2
3A520CCNXVM2I3SNDB11O47E21KAEP,A1VMWZ4X201V7H,322_32pruned_3-chainsaw_2pruned.png,True,False,False,322,3-chainsaw,32pruned,2pruned,0.0,0.0,1.0,alg1
3A520CCNXVM2I3SNDB11O47E21KAEP,A8GARIHVLH97W,322_32pruned_3-chainsaw_2pruned.png,True,False,False,322,3-chainsaw,32pruned,2pruned,0.0,0.0,1.0,alg1
3A520CCNXVM2I3SNDB11O47E21KAEP,A1GC6CN3F0IHWN,322_32pruned_3-chainsaw_2pruned.png,False,True,False,322,3-chainsaw,32pruned,2pruned,0.0,1.0,0.0,alg2
3A520CCNXVM2I3SNDB11O47E21KAEP,A2MRHI9MYSZ37U,322_32pruned_3-chainsaw_2pruned.png,True,False,False,322,3-chainsaw,32pruned,2pruned,0.0,0.0,1.0,alg1
3A520CCNXVM2I3SNDB11O47E21KAEP,A2IDZJ32MGMK01,322_32pruned_3-chainsaw_2pruned.png,True,False,False,322,3-chainsaw,32pruned,2pruned,0.0,0.0,1.0,alg1
3FVBZG9CMR0I10L7BACEK1SELV00H4,A5YABFNDC9VUP,469_32pruned_0-fish_2pruned.png,False,True,False,469,0-fish,32pruned,2pruned,0.0,1.0,0.0,alg2
3FVBZG9CMR0I10L7BACEK1SELV00H4,A2H90QIP05I3LU,469_32pruned_0-fish_2pruned.png,False,True,False,469,0-fish,32pruned,2pruned,0.0,1.0,0.0,alg2
3FVBZG9CMR0I10L7BACEK1SELV00H4,A4U5U7PZ38RN7,469_32pruned_0-fish_2pruned.png,False,True,False,469,0-fish,32pruned,2pruned,0.0,1.0,0.0,alg2
3FVBZG9CMR0I10L7BACEK1SELV00H4,A22FZZT4I6HVCO,469_32pruned_0-fish_2pruned.png,False,False,True,469,0-fish,32pruned,2pruned,0.0,0.0,0.0,none
3FVBZG9CMR0I10L7BACEK1SELV00H4,A2KLWSLNAXJUAZ,469_32pruned_0-fish_2pruned.png,True,False,False,469,0-fish,32pruned,2pruned,0.0,0.0,1.0,alg1
