HITId,WorkerId,Input.image_url,Answer.algorithms.alg1,Answer.algorithms.alg2,Answer.algorithms.none,img_id,img_class,alg1,alg2,nonpruned,2pruned,32pruned,annotation_result
3W0XM68Y0XH9AF7XDEJBBYRGI49K1U,A4U5U7PZ38RN7,404_nonpruned_6-garbagetruck_2pruned.png,False,False,True,404,6-garbagetruck,nonpruned,2pruned,0.0,0.0,0.0,none
3W9XHF7WHSHAJZJ6FX3LH4ABAN0TKC,A2HNFX7M18N1JI,349_nonpruned_5-frenchhorn_2pruned.png,False,True,False,349,5-frenchhorn,nonpruned,2pruned,0.0,1.0,0.0,alg2
3W9XHF7WHSHAJZJ6FX3LH4ABAN0TKC,AZ0KS5UTO3EJ2,349_nonpruned_5-frenchhorn_2pruned.png,True,False,False,349,5-frenchhorn,nonpruned,2pruned,1.0,0.0,0.0,alg1
3W9XHF7WHSHAJZJ6FX3LH4ABAN0TKC,A1KIL98F8LTUEF,349_nonpruned_5-frenchhorn_2pruned.png,False,True,False,349,5-frenchhorn,nonpruned,2pruned,0.0,1.0,0.0,alg2
3W9XHF7WHSHAJZJ6FX3LH4ABAN0TKC,A2MRHI9MYSZ37U,349_nonpruned_5-frenchhorn_2pruned.png,False,False,True,349,5-frenchhorn,nonpruned,2pruned,0.0,0.0,0.0,none
3JU8CV4BSTYVHYBEW8MUJBQN5PPOPM,A1XIRP1DSKA61O,180_nonpruned_5-frenchhorn_2pruned.png,False,False,True,180,5-frenchhorn,nonpruned,2pruned,0.0,0.0,0.0,none
3JU8CV4BSTYVHYBEW8MUJBQN5PPOPM,A1KIL98F8LTUEF,180_nonpruned_5-frenchhorn_2pruned.png,False,True,False,180,5-frenchhorn,nonpruned,2pruned,0.0,1.0,0.0,alg2
3JU8CV4BSTYVHYBEW8MUJBQN5PPOPM,A26V8QMPU25JGC,180_nonpruned_5-frenchhorn_2pruned.png,False,False,True,180,5-frenchhorn,nonpruned,2pruned,0.0,0.0,0.0,none
3JU8CV4BSTYVHYBEW8MUJBQN5PPOPM,A3SMPG1SKJSLQW,180_nonpruned_5-frenchhorn_2pruned.png,False,False,True,180,5-frenchhorn,nonpruned,2pruned,0.0,0.0,0.0,none
3BFF0DJK95Y87IWEK6CN8Q1LRHDTST,A16GJM0YKW0D1D,331_nonpruned_0-fish_32pruned.png,False,False,True,331,0-fish,nonpruned,32pruned,0.0,0.0,0.0,none
3BFF0DJK95Y87IWEK6CN8Q1LRHDTST,A3DS9DP2JE8I4Z,331_nonpruned_0-fish_32pruned.png,True,False,False,331,0-fish,nonpruned,32pruned,1.0,0.0,0.0,alg1
3BFF0DJK95Y87IWEK6CN8Q1LRHDTST,AZ0KS5UTO3EJ2,331_nonpruned_0-fish_32pruned.png,False,True,False,331,0-fish,nonpruned,32pruned,0.0,0.0,1.0,alg2
3BFF0DJK95Y87IWEK6CN8Q1LRHDTST,A3U5D83UGFY23Y,331_nonpruned_0-fish_32pruned.png,False,True,False,331,0-fish,nonpruned,32pruned,0.0,0.0,1.0,alg2
3L84EBDQ4FOBGGTJLOPTGDNFRA9KKX,A1PZ6FQ0WT3ROZ,451_nonpruned_3-chainsaw_2pruned.png,False,True,False,451,3-chainsaw,nonpruned,2pruned,0.0,1.0,0.0,alg2
3L84EBDQ4FOBGGTJLOPTGDNFRA9KKX,A2EH7KUQGU5632,451_nonpruned_3-chainsaw_2pruned.png,False,False,True,451,3-chainsaw,nonpruned,2pruned,0.0,0.0,0.0,none
3L84EBDQ4FOBGGTJLOPTGDNFRA9KKX,A3TKUXUTDX6FBF,451_nonpruned_3-chainsaw_2pruned.png,False,True,False,451,3-chainsaw,nonpruned,2pruned,0.0,1.0,0.0,alg2
3L84EBDQ4FOBGGTJLOPTGDNFRA9KKX,A2G6O3F81FL149,451_nonpruned_3-chainsaw_2pruned.png,False,False,True,451,3-chainsaw,nonpruned,2pruned,0.0,0.0,0.0,none
3XBYQ44Z7XQ1EZDN4BMO5F46XU9TW8,AR50CINXSSJMS,337_32pruned_6-garbagetruck_nonpruned.png,True,False,False,337,6-garbagetruck,32pruned,nonpruned,0.0,0.0,1.0,alg1
3XBYQ44Z7XQ1EZDN4BMO5F46XU9TW8,A2KLWSLNAXJUAZ,337_32pruned_6-garbagetruck_nonpruned.png,True,False,False,337,6-garbagetruck,32pruned,nonpruned,0.0,0.0,1.0,alg1
3XBYQ44Z7XQ1EZDN4BMO5F46XU9TW8,A2FQYXUQ7F8IKK,337_32pruned_6-garbagetruck_nonpruned.png,False,True,False,337,6-garbagetruck,32pruned,nonpruned,1.0,0.0,0.0,alg2
3XBYQ44Z7XQ1EZDN4BMO5F46XU9TW8,ALVF4PIDSUI3S,337_32pruned_6-garbagetruck_nonpruned.png,False,False,True,337,6-garbagetruck,32pruned,nonpruned,0.0,0.0,0.0,none
3CVDZS289PMVQI185PBCFDNE8JNMF2,A3NEYKL8WJUZI9,32_nonpruned_0-fish_2pruned.png,False,False,True,32,0-fish,nonpruned,2pruned,0.0,0.0,0.0,none
3CVDZS289PMVQI185PBCFDNE8JNMF2,A2YZA00VJ8X6NQ,32_nonpruned_0-fish_2pruned.png,False,False,True,32,0-fish,nonpruned,2pruned,0.0,0.0,0.0,none
3CVDZS289PMVQI185PBCFDNE8JNMF2,A3DS9DP2JE8I4Z,32_nonpruned_0-fish_2pruned.png,False,False,True,32,0-fish,nonpruned,2pruned,0.0,0.0,0.0,none
3CVDZS289PMVQI185PBCFDNE8JNMF2,A3K4AUYZSBX12E,32_nonpruned_0-fish_2pruned.png,False,False,True,32,0-fish,nonpruned,2pruned,0.0,0.0,0.0,none
391JB9X406U664TM6029VQFJGF4MK4,A16GJM0YKW0D1D,254_nonpruned_1-dog_32pruned.png,False,False,True,254,1-dog,nonpruned,32pruned,0.0,0.0,0.0,none
391JB9X406U664TM6029VQFJGF4MK4,A4U5U7PZ38RN7,254_nonpruned_1-dog_32pruned.png,True,False,False,254,1-dog,nonpruned,32pruned,1.0,0.0,0.0,alg1
391JB9X406U664TM6029VQFJGF4MK4,AR8M7X4W9PJ4F,254_nonpruned_1-dog_32pruned.png,True,False,False,254,1-dog,nonpruned,32pruned,1.0,0.0,0.0,alg1
391JB9X406U664TM6029VQFJGF4MK4,A3DS9DP2JE8I4Z,254_nonpruned_1-dog_32pruned.png,True,False,False,254,1-dog,nonpruned,32pruned,1.0,0.0,0.0,alg1
37ZQELHER8K7EAEP3DUPNIWNAA9MN9,A2KLWSLNAXJUAZ,9_nonpruned_8-golfball_2pruned.png,True,False,False,9,8-golfball,nonpruned,2pruned,1.0,0.0,0.0,alg1
37ZQELHER8K7EAEP3DUPNIWNAA9MN9,A382OPA6G1896W,9_nonpruned_8-golfball_2pruned.png,True,False,False,9,8-golfball,nonpruned,2pruned,1.0,0.0,0.0,alg1
37ZQELHER8K7EAEP3DUPNIWNAA9MN9,A1KIL98F8LTUEF,9_nonpruned_8-golfball_2pruned.png,False,True,False,9,8-golfball,nonpruned,2pruned,0.0,1.0,0.0,alg2
37ZQELHER8K7EAEP3DUPNIWNAA9MN9,A2H90QIP05I3LU,9_nonpruned_8-golfball_2pruned.png,True,False,False,9,8-golfball,nonpruned,2pruned,1.0,0.0,0.0,alg1
3IKMEYR0M4HGZ0PTWIJPGH1LAANK2B,A2G6O3F81FL149,274_2pruned_3-chainsaw_nonpruned.png,False,False,True,274,3-chainsaw,2pruned,nonpruned,0.0,0.0,0.0,none
3IKMEYR0M4HGZ0PTWIJPGH1LAANK2B,A2MRHI9MYSZ37U,274_2pruned_3-chainsaw_nonpruned.png,False,True,False,274,3-chainsaw,2pruned,nonpruned,1.0,0.0,0.0,alg2
3IKMEYR0M4HGZ0PTWIJPGH1LAANK2B,A12HQ561AI1UVY,274_2pruned_3-chainsaw_nonpruned.png,False,False,True,274,3-chainsaw,2pruned,nonpruned,0.0,0.0,0.0,none
3IKMEYR0M4HGZ0PTWIJPGH1LAANK2B,A2H90QIP05I3LU,274_2pruned_3-chainsaw_nonpruned.png,True,False,False,274,3-chainsaw,2pruned,nonpruned,0.0,1.0,0.0,alg1
3BC9H1KCZ2YXVLCHEH9NDWWLCWRYW2,AMP43R3RISC1J,99_32pruned_5-frenchhorn_nonpruned.png,False,True,False,99,5-frenchhorn,32pruned,nonpruned,1.0,0.0,0.0,alg2
3BC9H1KCZ2YXVLCHEH9NDWWLCWRYW2,A3U5D83UGFY23Y,99_32pruned_5-frenchhorn_nonpruned.png,False,True,False,99,5-frenchhorn,32pruned,nonpruned,1.0,0.0,0.0,alg2
3BC9H1KCZ2YXVLCHEH9NDWWLCWRYW2,A2H90QIP05I3LU,99_32pruned_5-frenchhorn_nonpruned.png,True,False,False,99,5-frenchhorn,32pruned,nonpruned,0.0,0.0,1.0,alg1
3BC9H1KCZ2YXVLCHEH9NDWWLCWRYW2,A2EH7KUQGU5632,99_32pruned_5-frenchhorn_nonpruned.png,False,True,False,99,5-frenchhorn,32pruned,nonpruned,1.0,0.0,0.0,alg2
3NC6WP7WKP6T6GHHZGRZSZB51ORWW1,A2H90QIP05I3LU,341_2pruned_9-parachute_nonpruned.png,True,False,False,341,9-parachute,2pruned,nonpruned,0.0,1.0,0.0,alg1
3NC6WP7WKP6T6GHHZGRZSZB51ORWW1,AR8M7X4W9PJ4F,341_2pruned_9-parachute_nonpruned.png,False,True,False,341,9-parachute,2pruned,nonpruned,1.0,0.0,0.0,alg2
3NC6WP7WKP6T6GHHZGRZSZB51ORWW1,AL0OO84JETD31,341_2pruned_9-parachute_nonpruned.png,False,True,False,341,9-parachute,2pruned,nonpruned,1.0,0.0,0.0,alg2
3NC6WP7WKP6T6GHHZGRZSZB51ORWW1,A3K4AUYZSBX12E,341_2pruned_9-parachute_nonpruned.png,False,False,True,341,9-parachute,2pruned,nonpruned,0.0,0.0,0.0,none
34O39PNDLEUWAH2K5VLXIMQ3Z8URBD,A5ILWEPMGPTZI,119_2pruned_3-chainsaw_nonpruned.png,False,False,True,119,3-chainsaw,2pruned,nonpruned,0.0,0.0,0.0,none
34O39PNDLEUWAH2K5VLXIMQ3Z8URBD,A3U5D83UGFY23Y,119_2pruned_3-chainsaw_nonpruned.png,False,True,False,119,3-chainsaw,2pruned,nonpruned,1.0,0.0,0.0,alg2
34O39PNDLEUWAH2K5VLXIMQ3Z8URBD,A26V8QMPU25JGC,119_2pruned_3-chainsaw_nonpruned.png,False,True,False,119,3-chainsaw,2pruned,nonpruned,1.0,0.0,0.0,alg2
34O39PNDLEUWAH2K5VLXIMQ3Z8URBD,A1TL47GG4KBQPR,119_2pruned_3-chainsaw_nonpruned.png,False,True,False,119,3-chainsaw,2pruned,nonpruned,1.0,0.0,0.0,alg2
3MQKOF1EFAAUXAHQILM90BMKU8LWDS,A29RR6SV0L4D8C,413_2pruned_8-golfball_nonpruned.png,False,False,True,413,8-golfball,2pruned,nonpruned,0.0,0.0,0.0,none
3MQKOF1EFAAUXAHQILM90BMKU8LWDS,A23Z2Z4RJGRUMU,413_2pruned_8-golfball_nonpruned.png,False,False,True,413,8-golfball,2pruned,nonpruned,0.0,0.0,0.0,none
3MQKOF1EFAAUXAHQILM90BMKU8LWDS,A22FZZT4I6HVCO,413_2pruned_8-golfball_nonpruned.png,False,False,True,413,8-golfball,2pruned,nonpruned,0.0,0.0,0.0,none
3MQKOF1EFAAUXAHQILM90BMKU8LWDS,A1IL2K0ELYI090,413_2pruned_8-golfball_nonpruned.png,True,False,False,413,8-golfball,2pruned,nonpruned,0.0,1.0,0.0,alg1
3XH7ZM9YYAGDMONN7B71RGVDB8RR93,A3O5DCGZE1T61D,421_nonpruned_9-parachute_2pruned.png,False,True,False,421,9-parachute,nonpruned,2pruned,0.0,1.0,0.0,alg2
3XH7ZM9YYAGDMONN7B71RGVDB8RR93,A152S7LOEE5B38,421_nonpruned_9-parachute_2pruned.png,False,True,False,421,9-parachute,nonpruned,2pruned,0.0,1.0,0.0,alg2
3XH7ZM9YYAGDMONN7B71RGVDB8RR93,A3DS9DP2JE8I4Z,421_nonpruned_9-parachute_2pruned.png,False,False,True,421,9-parachute,nonpruned,2pruned,0.0,0.0,0.0,none
3XH7ZM9YYAGDMONN7B71RGVDB8RR93,A2WPHVMLLEV5ZB,421_nonpruned_9-parachute_2pruned.png,True,False,False,421,9-parachute,nonpruned,2pruned,1.0,0.0,0.0,alg1
3CESM1J3FQPVC12B8YEVU5CSDMYW60,A2NCOQ456SS1Q8,194_nonpruned_8-golfball_32pruned.png,True,False,False,194,8-golfball,nonpruned,32pruned,1.0,0.0,0.0,alg1
3CESM1J3FQPVC12B8YEVU5CSDMYW60,A2WPHVMLLEV5ZB,194_nonpruned_8-golfball_32pruned.png,True,False,False,194,8-golfball,nonpruned,32pruned,1.0,0.0,0.0,alg1
3CESM1J3FQPVC12B8YEVU5CSDMYW60,A2IDZJ32MGMK01,194_nonpruned_8-golfball_32pruned.png,False,True,False,194,8-golfball,nonpruned,32pruned,0.0,0.0,1.0,alg2
3CESM1J3FQPVC12B8YEVU5CSDMYW60,A2DGEQJQIXTUVT,194_nonpruned_8-golfball_32pruned.png,True,False,False,194,8-golfball,nonpruned,32pruned,1.0,0.0,0.0,alg1
3DTJ4WT8CL13JB0VP3H05XYNBMQZEE,A1WF1X8PQQJ2OQ,384_nonpruned_5-frenchhorn_32pruned.png,False,True,False,384,5-frenchhorn,nonpruned,32pruned,0.0,0.0,1.0,alg2
3DTJ4WT8CL13JB0VP3H05XYNBMQZEE,A382OPA6G1896W,384_nonpruned_5-frenchhorn_32pruned.png,False,True,False,384,5-frenchhorn,nonpruned,32pruned,0.0,0.0,1.0,alg2
3DTJ4WT8CL13JB0VP3H05XYNBMQZEE,AZBGXVYME48RJ,384_nonpruned_5-frenchhorn_32pruned.png,True,False,False,384,5-frenchhorn,nonpruned,32pruned,1.0,0.0,0.0,alg1
3DTJ4WT8CL13JB0VP3H05XYNBMQZEE,A8GARIHVLH97W,384_nonpruned_5-frenchhorn_32pruned.png,True,False,False,384,5-frenchhorn,nonpruned,32pruned,1.0,0.0,0.0,alg1
37AQKJ12U5A9MI9T96HDIVX7T0RTTI,A3TKUXUTDX6FBF,58_32pruned_6-garbagetruck_nonpruned.png,False,True,False,58,6-garbagetruck,32pruned,nonpruned,1.0,0.0,0.0,alg2
37AQKJ12U5A9MI9T96HDIVX7T0RTTI,A3SMPG1SKJSLQW,58_32pruned_6-garbagetruck_nonpruned.png,True,False,False,58,6-garbagetruck,32pruned,nonpruned,0.0,0.0,1.0,alg1
37AQKJ12U5A9MI9T96HDIVX7T0RTTI,A19940RY4CF491,58_32pruned_6-garbagetruck_nonpruned.png,True,False,False,58,6-garbagetruck,32pruned,nonpruned,0.0,0.0,1.0,alg1
37AQKJ12U5A9MI9T96HDIVX7T0RTTI,A9BYGR2ZVXCDU,58_32pruned_6-garbagetruck_nonpruned.png,True,False,False,58,6-garbagetruck,32pruned,nonpruned,0.0,0.0,1.0,alg1
38EHZ67RJUE14IX3G9HUXYNQ9YNMG1,A2FQYXUQ7F8IKK,30_nonpruned_5-frenchhorn_2pruned.png,False,False,True,30,5-frenchhorn,nonpruned,2pruned,0.0,0.0,0.0,none
38EHZ67RJUE14IX3G9HUXYNQ9YNMG1,A3BGF5KQL2LINK,30_nonpruned_5-frenchhorn_2pruned.png,True,False,False,30,5-frenchhorn,nonpruned,2pruned,1.0,0.0,0.0,alg1
38EHZ67RJUE14IX3G9HUXYNQ9YNMG1,A1DKWZQE9XEMKC,30_nonpruned_5-frenchhorn_2pruned.png,False,False,True,30,5-frenchhorn,nonpruned,2pruned,0.0,0.0,0.0,none
38EHZ67RJUE14IX3G9HUXYNQ9YNMG1,ASTUVXX56HNU2,30_nonpruned_5-frenchhorn_2pruned.png,False,False,True,30,5-frenchhorn,nonpruned,2pruned,0.0,0.0,0.0,none
3U74KRR68U7BR549CAV19WRF4I5TNH,A3O5DCGZE1T61D,441_nonpruned_2-cassetteplayer_2pruned.png,True,False,False,441,2-cassetteplayer,nonpruned,2pruned,1.0,0.0,0.0,alg1
3U74KRR68U7BR549CAV19WRF4I5TNH,A2UKS5W33UIR6Y,441_nonpruned_2-cassetteplayer_2pruned.png,False,False,True,441,2-cassetteplayer,nonpruned,2pruned,0.0,0.0,0.0,none
3U74KRR68U7BR549CAV19WRF4I5TNH,A3DS9DP2JE8I4Z,441_nonpruned_2-cassetteplayer_2pruned.png,True,False,False,441,2-cassetteplayer,nonpruned,2pruned,1.0,0.0,0.0,alg1
3U74KRR68U7BR549CAV19WRF4I5TNH,A1KIL98F8LTUEF,441_nonpruned_2-cassetteplayer_2pruned.png,False,True,False,441,2-cassetteplayer,nonpruned,2pruned,0.0,1.0,0.0,alg2
3X878VYTJM4C5FUL1J9NWVQODUSF7K,A2MRHI9MYSZ37U,449_32pruned_4-church_nonpruned.png,False,True,False,449,4-church,32pruned,nonpruned,1.0,0.0,0.0,alg2
3X878VYTJM4C5FUL1J9NWVQODUSF7K,A2YZA00VJ8X6NQ,449_32pruned_4-church_nonpruned.png,False,True,False,449,4-church,32pruned,nonpruned,1.0,0.0,0.0,alg2
3X878VYTJM4C5FUL1J9NWVQODUSF7K,A2NCOQ456SS1Q8,449_32pruned_4-church_nonpruned.png,False,True,False,449,4-church,32pruned,nonpruned,1.0,0.0,0.0,alg2
3X878VYTJM4C5FUL1J9NWVQODUSF7K,A16GJM0YKW0D1D,449_32pruned_4-church_nonpruned.png,False,False,True,449,4-church,32pruned,nonpruned,0.0,0.0,0.0,none
39O0SQZVKVT985ZUSE9HDK47GI3R7R,A1KIL98F8LTUEF,294_nonpruned_0-fish_2pruned.png,False,True,False,294,0-fish,nonpruned,2pruned,0.0,1.0,0.0,alg2
39O0SQZVKVT985ZUSE9HDK47GI3R7R,A19940RY4CF491,294_nonpruned_0-fish_2pruned.png,True,False,False,294,0-fish,nonpruned,2pruned,1.0,0.0,0.0,alg1
39O0SQZVKVT985ZUSE9HDK47GI3R7R,A1IL2K0ELYI090,294_nonpruned_0-fish_2pruned.png,False,True,False,294,0-fish,nonpruned,2pruned,0.0,1.0,0.0,alg2
39O0SQZVKVT985ZUSE9HDK47GI3R7R,A1LJC9H6QR2LV1,294_nonpruned_0-fish_2pruned.png,True,False,False,294,0-fish,nonpruned,2pruned,1.0,0.0,0.0,alg1
3ZUE82NE1ING5TZ4BO1TAVMJOEYF87,A3O5DCGZE1T61D,453_32pruned_9-parachute_nonpruned.png,True,False,False,453,9-parachute,32pruned,nonpruned,0.0,0.0,1.0,alg1
3ZUE82NE1ING5TZ4BO1TAVMJOEYF87,A1KIL98F8LTUEF,453_32pruned_9-parachute_nonpruned.png,True,False,False,453,9-parachute,32pruned,nonpruned,0.0,0.0,1.0,alg1
3ZUE82NE1ING5TZ4BO1TAVMJOEYF87,ASTUVXX56HNU2,453_32pruned_9-parachute_nonpruned.png,False,True,False,453,9-parachute,32pruned,nonpruned,1.0,0.0,0.0,alg2
3ZUE82NE1ING5TZ4BO1TAVMJOEYF87,A1LDS7OIWQ150C,453_32pruned_9-parachute_nonpruned.png,True,False,False,453,9-parachute,32pruned,nonpruned,0.0,0.0,1.0,alg1
3MNJFORX9JQXIBG2DQUQYBCSMOXF55,A3TKUXUTDX6FBF,320_2pruned_6-garbagetruck_nonpruned.png,False,False,True,320,6-garbagetruck,2pruned,nonpruned,0.0,0.0,0.0,none
3MNJFORX9JQXIBG2DQUQYBCSMOXF55,A2UKS5W33UIR6Y,320_2pruned_6-garbagetruck_nonpruned.png,False,True,False,320,6-garbagetruck,2pruned,nonpruned,1.0,0.0,0.0,alg2
3MNJFORX9JQXIBG2DQUQYBCSMOXF55,A26V8QMPU25JGC,320_2pruned_6-garbagetruck_nonpruned.png,False,False,True,320,6-garbagetruck,2pruned,nonpruned,0.0,0.0,0.0,none
3MNJFORX9JQXIBG2DQUQYBCSMOXF55,AJ9IY4IHOGB8,320_2pruned_6-garbagetruck_nonpruned.png,False,True,False,320,6-garbagetruck,2pruned,nonpruned,1.0,0.0,0.0,alg2
3L60IFZKGB4TC0R39IJZQTRV7C1HHM,A3O5DCGZE1T61D,230_2pruned_7-gaspump_nonpruned.png,False,True,False,230,7-gaspump,2pruned,nonpruned,1.0,0.0,0.0,alg2
3L60IFZKGB4TC0R39IJZQTRV7C1HHM,A12HQ561AI1UVY,230_2pruned_7-gaspump_nonpruned.png,False,False,True,230,7-gaspump,2pruned,nonpruned,0.0,0.0,0.0,none
3L60IFZKGB4TC0R39IJZQTRV7C1HHM,A3U5D83UGFY23Y,230_2pruned_7-gaspump_nonpruned.png,False,True,False,230,7-gaspump,2pruned,nonpruned,1.0,0.0,0.0,alg2
3L60IFZKGB4TC0R39IJZQTRV7C1HHM,A3NZC0P3E4R8HP,230_2pruned_7-gaspump_nonpruned.png,False,True,False,230,7-gaspump,2pruned,nonpruned,1.0,0.0,0.0,alg2
3RIHDBQ1OMKF4ESE0FZCIYZROY0HMV,A4U5U7PZ38RN7,54_32pruned_3-chainsaw_nonpruned.png,True,False,False,54,3-chainsaw,32pruned,nonpruned,0.0,0.0,1.0,alg1
3RIHDBQ1OMKF4ESE0FZCIYZROY0HMV,A2UKS5W33UIR6Y,54_32pruned_3-chainsaw_nonpruned.png,True,False,False,54,3-chainsaw,32pruned,nonpruned,0.0,0.0,1.0,alg1
3RIHDBQ1OMKF4ESE0FZCIYZROY0HMV,AOXZTWX1NLYW5,54_32pruned_3-chainsaw_nonpruned.png,False,True,False,54,3-chainsaw,32pruned,nonpruned,1.0,0.0,0.0,alg2
3RIHDBQ1OMKF4ESE0FZCIYZROY0HMV,A21F2N8KRUFPSX,54_32pruned_3-chainsaw_nonpruned.png,True,False,False,54,3-chainsaw,32pruned,nonpruned,0.0,0.0,1.0,alg1
3W5PY7V3VXTBP1CI7IQ8O62DA0IJYS,A16GJM0YKW0D1D,224_2pruned_1-dog_nonpruned.png,False,False,True,224,1-dog,2pruned,nonpruned,0.0,0.0,0.0,none
3W5PY7V3VXTBP1CI7IQ8O62DA0IJYS,A1DKWZQE9XEMKC,224_2pruned_1-dog_nonpruned.png,False,False,True,224,1-dog,2pruned,nonpruned,0.0,0.0,0.0,none
3W5PY7V3VXTBP1CI7IQ8O62DA0IJYS,A3O5DCGZE1T61D,224_2pruned_1-dog_nonpruned.png,False,True,False,224,1-dog,2pruned,nonpruned,1.0,0.0,0.0,alg2
3W5PY7V3VXTBP1CI7IQ8O62DA0IJYS,A3SMPG1SKJSLQW,224_2pruned_1-dog_nonpruned.png,False,False,True,224,1-dog,2pruned,nonpruned,0.0,0.0,0.0,none
3ZCC2DXSEFQ1KQ7HTIRBYTH1N4RYY1,A2MRHI9MYSZ37U,28_nonpruned_8-golfball_2pruned.png,False,False,True,28,8-golfball,nonpruned,2pruned,0.0,0.0,0.0,none
3ZCC2DXSEFQ1KQ7HTIRBYTH1N4RYY1,AQY5VZ83IZ24,28_nonpruned_8-golfball_2pruned.png,True,False,False,28,8-golfball,nonpruned,2pruned,1.0,0.0,0.0,alg1
3ZCC2DXSEFQ1KQ7HTIRBYTH1N4RYY1,A22FZZT4I6HVCO,28_nonpruned_8-golfball_2pruned.png,False,False,True,28,8-golfball,nonpruned,2pruned,0.0,0.0,0.0,none
3ZCC2DXSEFQ1KQ7HTIRBYTH1N4RYY1,A3K4AUYZSBX12E,28_nonpruned_8-golfball_2pruned.png,False,False,True,28,8-golfball,nonpruned,2pruned,0.0,0.0,0.0,none
3CRWSLD92SQPWVE14SU227WS0KEMOO,A3BGF5KQL2LINK,327_nonpruned_5-frenchhorn_32pruned.png,False,True,False,327,5-frenchhorn,nonpruned,32pruned,0.0,0.0,1.0,alg2
3CRWSLD92SQPWVE14SU227WS0KEMOO,A3EL0EEIRKNWZW,327_nonpruned_5-frenchhorn_32pruned.png,False,True,False,327,5-frenchhorn,nonpruned,32pruned,0.0,0.0,1.0,alg2
3CRWSLD92SQPWVE14SU227WS0KEMOO,AJ9IY4IHOGB8,327_nonpruned_5-frenchhorn_32pruned.png,True,False,False,327,5-frenchhorn,nonpruned,32pruned,1.0,0.0,0.0,alg1
3CRWSLD92SQPWVE14SU227WS0KEMOO,A2H1RXUC8XNNIW,327_nonpruned_5-frenchhorn_32pruned.png,True,False,False,327,5-frenchhorn,nonpruned,32pruned,1.0,0.0,0.0,alg1
3J9L0X0VEN8IUK4965H7EF3U3N6W9B,A382OPA6G1896W,139_nonpruned_0-fish_32pruned.png,False,False,True,139,0-fish,nonpruned,32pruned,0.0,0.0,0.0,none
3J9L0X0VEN8IUK4965H7EF3U3N6W9B,A26V8QMPU25JGC,139_nonpruned_0-fish_32pruned.png,False,False,True,139,0-fish,nonpruned,32pruned,0.0,0.0,0.0,none
3J9L0X0VEN8IUK4965H7EF3U3N6W9B,A16GJM0YKW0D1D,139_nonpruned_0-fish_32pruned.png,False,False,True,139,0-fish,nonpruned,32pruned,0.0,0.0,0.0,none
3J9L0X0VEN8IUK4965H7EF3U3N6W9B,ASTUVXX56HNU2,139_nonpruned_0-fish_32pruned.png,True,False,False,139,0-fish,nonpruned,32pruned,1.0,0.0,0.0,alg1
3L1EFR8WX1RGJYIEGG77ARHU8KGF9W,AZ0KS5UTO3EJ2,47_2pruned_4-church_nonpruned.png,True,False,False,47,4-church,2pruned,nonpruned,0.0,1.0,0.0,alg1
3L1EFR8WX1RGJYIEGG77ARHU8KGF9W,A2YZA00VJ8X6NQ,47_2pruned_4-church_nonpruned.png,False,False,True,47,4-church,2pruned,nonpruned,0.0,0.0,0.0,none
3L1EFR8WX1RGJYIEGG77ARHU8KGF9W,A8GARIHVLH97W,47_2pruned_4-church_nonpruned.png,True,False,False,47,4-church,2pruned,nonpruned,0.0,1.0,0.0,alg1
3L1EFR8WX1RGJYIEGG77ARHU8KGF9W,ASTUVXX56HNU2,47_2pruned_4-church_nonpruned.png,False,False,True,47,4-church,2pruned,nonpruned,0.0,0.0,0.0,none
34ZTTGSNK5A6PTQ6S86TZ7JWYZXHQI,A19940RY4CF491,329_nonpruned_1-dog_2pruned.png,False,True,False,329,1-dog,nonpruned,2pruned,0.0,1.0,0.0,alg2
34ZTTGSNK5A6PTQ6S86TZ7JWYZXHQI,A1WF1X8PQQJ2OQ,329_nonpruned_1-dog_2pruned.png,True,False,False,329,1-dog,nonpruned,2pruned,1.0,0.0,0.0,alg1
34ZTTGSNK5A6PTQ6S86TZ7JWYZXHQI,A1TL47GG4KBQPR,329_nonpruned_1-dog_2pruned.png,False,False,True,329,1-dog,nonpruned,2pruned,0.0,0.0,0.0,none
34ZTTGSNK5A6PTQ6S86TZ7JWYZXHQI,A2KLWSLNAXJUAZ,329_nonpruned_1-dog_2pruned.png,True,False,False,329,1-dog,nonpruned,2pruned,1.0,0.0,0.0,alg1
3UEBBGULQNAE3Q6HER2Y6N48L5QUF2,A1BVLVYJUJJFD8,67_nonpruned_7-gaspump_32pruned.png,False,True,False,67,7-gaspump,nonpruned,32pruned,0.0,0.0,1.0,alg2
3UEBBGULQNAE3Q6HER2Y6N48L5QUF2,A2UKS5W33UIR6Y,67_nonpruned_7-gaspump_32pruned.png,False,False,True,67,7-gaspump,nonpruned,32pruned,0.0,0.0,0.0,none
3UEBBGULQNAE3Q6HER2Y6N48L5QUF2,A2HNFX7M18N1JI,67_nonpruned_7-gaspump_32pruned.png,False,True,False,67,7-gaspump,nonpruned,32pruned,0.0,0.0,1.0,alg2
3UEBBGULQNAE3Q6HER2Y6N48L5QUF2,A3TKUXUTDX6FBF,67_nonpruned_7-gaspump_32pruned.png,True,False,False,67,7-gaspump,nonpruned,32pruned,1.0,0.0,0.0,alg1
