HITId,WorkerId,Input.image_url,Answer.classes.0-fish,Answer.classes.1-dog,Answer.classes.2-cassetteplayer,Answer.classes.3-chainsaw,Answer.classes.4-church,Answer.classes.5-frenchhorn,Answer.classes.6-garbagetruck,Answer.classes.7-gaspump,Answer.classes.8-golfball,Answer.classes.9-parachute,Answer.classes.none,img_id,img_class,algorithm,correct,img_answer
3G5RUKN2FKPS7QVVE4QKIWQ3AWO9NP,A13PVNQT2WWWVL,61_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,61,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3G5RUKN2FKPS7QVVE4QKIWQ3AWO9NP,A30FOPPL2JP6XE,61_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,61,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3FDWKV9VDVOK90YY0E6B1DOHIRNMUS,A31A1PVXLJBISZ,25_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,25,9-parachute,2pruned,1.0,9-parachute
3FDWKV9VDVOK90YY0E6B1DOHIRNMUS,A1G94QON7A9K0N,25_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,25,9-parachute,2pruned,1.0,9-parachute
3FDWKV9VDVOK90YY0E6B1DOHIRNMUS,A1I0LYDWQ5B7Z5,25_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,25,9-parachute,2pruned,1.0,9-parachute
3FDWKV9VDVOK90YY0E6B1DOHIRNMUS,A1LNNI0VVYVNOW,25_9-parachute_2pruned.png,True,False,False,False,False,False,False,False,False,False,False,25,9-parachute,2pruned,0.0,0-fish
3FDWKV9VDVOK90YY0E6B1DOHIRNMUS,AGA1PIIWM8I8D,25_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,25,9-parachute,2pruned,1.0,9-parachute
3LXX8KJXQ4VAPBV7FJQXXLQ806T9O4,A38GSW5JQW6NVB,9_8-golfball_nonpruned.png,False,False,False,False,False,False,False,False,True,False,False,9,8-golfball,nonpruned,1.0,8-golfball
3LXX8KJXQ4VAPBV7FJQXXLQ806T9O4,A3GCVJINCZ758Y,9_8-golfball_nonpruned.png,False,False,False,False,False,False,False,False,True,False,False,9,8-golfball,nonpruned,1.0,8-golfball
3LXX8KJXQ4VAPBV7FJQXXLQ806T9O4,A3DMT9RYTT0K0N,9_8-golfball_nonpruned.png,False,False,False,False,False,False,False,False,True,False,False,9,8-golfball,nonpruned,1.0,8-golfball
3LXX8KJXQ4VAPBV7FJQXXLQ806T9O4,A34DYM8J0X5VK,9_8-golfball_nonpruned.png,False,False,False,False,False,False,False,False,True,False,False,9,8-golfball,nonpruned,1.0,8-golfball
3LXX8KJXQ4VAPBV7FJQXXLQ806T9O4,A39L5W9N08RN33,9_8-golfball_nonpruned.png,False,False,False,False,False,False,False,False,True,False,False,9,8-golfball,nonpruned,1.0,8-golfball
3QX22DUVPW3KMFNY54GGXZQ0WYWMVH,A3TYCJO2DG3RMH,150_8-golfball_32pruned.png,False,False,False,False,False,False,False,False,True,False,False,150,8-golfball,32pruned,1.0,8-golfball
3QX22DUVPW3KMFNY54GGXZQ0WYWMVH,A3LLT0T6MLLTUX,150_8-golfball_32pruned.png,False,False,False,False,False,False,False,False,True,False,False,150,8-golfball,32pruned,1.0,8-golfball
3QX22DUVPW3KMFNY54GGXZQ0WYWMVH,A1Y1DVHPPIC56B,150_8-golfball_32pruned.png,False,False,False,False,False,False,False,False,True,False,False,150,8-golfball,32pruned,1.0,8-golfball
3QX22DUVPW3KMFNY54GGXZQ0WYWMVH,ASBANJ17NLV76,150_8-golfball_32pruned.png,False,False,False,False,False,False,False,False,True,False,False,150,8-golfball,32pruned,1.0,8-golfball
3QX22DUVPW3KMFNY54GGXZQ0WYWMVH,ARUXF7MD6PFIJ,150_8-golfball_32pruned.png,False,False,False,False,False,False,False,False,True,False,False,150,8-golfball,32pruned,1.0,8-golfball
3SCKNODZ152OT772Z7S040ZXF607NB,A3K1P4SPR8XS7R,64_7-gaspump_nonpruned.png,False,False,False,False,False,False,False,True,False,False,False,64,7-gaspump,nonpruned,1.0,7-gaspump
3SCKNODZ152OT772Z7S040ZXF607NB,AFHS2E60LZC6X,64_7-gaspump_nonpruned.png,False,False,False,False,False,False,False,True,False,False,False,64,7-gaspump,nonpruned,1.0,7-gaspump
3SCKNODZ152OT772Z7S040ZXF607NB,A13PVNQT2WWWVL,64_7-gaspump_nonpruned.png,False,False,False,False,False,False,False,True,False,False,False,64,7-gaspump,nonpruned,1.0,7-gaspump
3SCKNODZ152OT772Z7S040ZXF607NB,A12A64OCLHRUTV,64_7-gaspump_nonpruned.png,False,False,False,False,False,False,False,True,False,False,False,64,7-gaspump,nonpruned,1.0,7-gaspump
3SCKNODZ152OT772Z7S040ZXF607NB,A1V70LAP4UDYV6,64_7-gaspump_nonpruned.png,False,False,False,False,False,False,False,True,False,False,False,64,7-gaspump,nonpruned,1.0,7-gaspump
3S37Y8CWJGMHXEYXPALGX7SEHGE4WF,ARUXF7MD6PFIJ,33_7-gaspump_nonpruned.png,False,False,False,False,False,False,False,True,False,False,False,33,7-gaspump,nonpruned,1.0,7-gaspump
3S37Y8CWJGMHXEYXPALGX7SEHGE4WF,AOBXYA3PWHSY8,33_7-gaspump_nonpruned.png,False,False,False,False,False,False,False,True,False,False,False,33,7-gaspump,nonpruned,1.0,7-gaspump
3S37Y8CWJGMHXEYXPALGX7SEHGE4WF,AWOPPL2Z2141D,33_7-gaspump_nonpruned.png,False,False,False,False,False,False,False,True,False,False,False,33,7-gaspump,nonpruned,1.0,7-gaspump
3S37Y8CWJGMHXEYXPALGX7SEHGE4WF,AHQ1CS51G68VT,33_7-gaspump_nonpruned.png,False,False,False,False,False,False,False,False,False,False,True,33,7-gaspump,nonpruned,0.0,none
3S37Y8CWJGMHXEYXPALGX7SEHGE4WF,A1Y1DVHPPIC56B,33_7-gaspump_nonpruned.png,False,False,False,False,False,False,False,False,False,False,True,33,7-gaspump,nonpruned,0.0,none
3VI0PC2ZB660Q7D5IZWBDOCQ79JXOA,A4HAQO3W6WWYO,387_0-fish_nonpruned.png,True,False,False,False,False,False,False,False,False,False,False,387,0-fish,nonpruned,1.0,0-fish
3VI0PC2ZB660Q7D5IZWBDOCQ79JXOA,A3VMJIW0DP7007,387_0-fish_nonpruned.png,True,False,False,False,False,False,False,False,False,False,False,387,0-fish,nonpruned,1.0,0-fish
3VI0PC2ZB660Q7D5IZWBDOCQ79JXOA,A3DS9DP2JE8I4Z,387_0-fish_nonpruned.png,True,False,False,False,False,False,False,False,False,False,False,387,0-fish,nonpruned,1.0,0-fish
3VI0PC2ZB660Q7D5IZWBDOCQ79JXOA,A3P2O37EDC1H9V,387_0-fish_nonpruned.png,False,False,False,False,False,False,False,False,False,False,True,387,0-fish,nonpruned,0.0,none
3VI0PC2ZB660Q7D5IZWBDOCQ79JXOA,AOBXYA3PWHSY8,387_0-fish_nonpruned.png,True,False,False,False,False,False,False,False,False,False,False,387,0-fish,nonpruned,1.0,0-fish
3K3G488TSAUU906BR65KAAG6TBS5QH,A3DS9DP2JE8I4Z,217_4-church_2pruned.png,False,False,False,False,True,False,False,False,False,False,False,217,4-church,2pruned,1.0,4-church
3K3G488TSAUU906BR65KAAG6TBS5QH,A1LNNI0VVYVNOW,217_4-church_2pruned.png,False,False,False,False,False,False,False,False,False,False,True,217,4-church,2pruned,0.0,none
3K3G488TSAUU906BR65KAAG6TBS5QH,A3LLT0T6MLLTUX,217_4-church_2pruned.png,False,False,False,False,True,False,False,False,False,False,False,217,4-church,2pruned,1.0,4-church
3K3G488TSAUU906BR65KAAG6TBS5QH,A38GSW5JQW6NVB,217_4-church_2pruned.png,False,False,False,False,False,False,False,False,False,False,True,217,4-church,2pruned,0.0,none
3K3G488TSAUU906BR65KAAG6TBS5QH,AEFJAJ6H67WNU,217_4-church_2pruned.png,False,False,False,False,True,False,False,False,False,False,False,217,4-church,2pruned,1.0,4-church
36KM3FWE4ZYL8BFVY1Q2TO3K7DP700,A3R3OUJP49459I,92_5-frenchhorn_32pruned.png,False,False,False,False,False,True,False,False,False,False,False,92,5-frenchhorn,32pruned,1.0,5-frenchhorn
36KM3FWE4ZYL8BFVY1Q2TO3K7DP700,A2YNPKYEFDZ6C9,92_5-frenchhorn_32pruned.png,False,False,False,False,False,True,False,False,False,False,False,92,5-frenchhorn,32pruned,1.0,5-frenchhorn
36KM3FWE4ZYL8BFVY1Q2TO3K7DP700,A1GC6CN3F0IHWN,92_5-frenchhorn_32pruned.png,False,False,False,False,False,True,False,False,False,False,False,92,5-frenchhorn,32pruned,1.0,5-frenchhorn
36KM3FWE4ZYL8BFVY1Q2TO3K7DP700,A1MEEY4M9GP8BX,92_5-frenchhorn_32pruned.png,False,False,False,False,False,True,False,False,False,False,False,92,5-frenchhorn,32pruned,1.0,5-frenchhorn
36KM3FWE4ZYL8BFVY1Q2TO3K7DP700,A29CNQYJWMJ7G9,92_5-frenchhorn_32pruned.png,False,False,False,False,False,True,False,False,False,False,False,92,5-frenchhorn,32pruned,1.0,5-frenchhorn
3X2YVV51Q2Q05F1E2S2EZ9LB5W41WZ,A1GC6CN3F0IHWN,223_3-chainsaw_nonpruned.png,False,False,False,True,False,False,False,False,False,False,False,223,3-chainsaw,nonpruned,1.0,3-chainsaw
3X2YVV51Q2Q05F1E2S2EZ9LB5W41WZ,A3K1P4SPR8XS7R,223_3-chainsaw_nonpruned.png,False,False,False,True,False,False,False,False,False,False,False,223,3-chainsaw,nonpruned,1.0,3-chainsaw
3X2YVV51Q2Q05F1E2S2EZ9LB5W41WZ,AHQ1CS51G68VT,223_3-chainsaw_nonpruned.png,False,False,False,True,False,False,False,False,False,False,False,223,3-chainsaw,nonpruned,1.0,3-chainsaw
3X2YVV51Q2Q05F1E2S2EZ9LB5W41WZ,A1V70LAP4UDYV6,223_3-chainsaw_nonpruned.png,False,False,False,True,False,False,False,False,False,False,False,223,3-chainsaw,nonpruned,1.0,3-chainsaw
3X2YVV51Q2Q05F1E2S2EZ9LB5W41WZ,A3GCVJINCZ758Y,223_3-chainsaw_nonpruned.png,False,False,False,True,False,False,False,False,False,False,False,223,3-chainsaw,nonpruned,1.0,3-chainsaw
3YLPJ8OXYGZWME3NZFH2ZQ6LQIK4X8,A3OSGBQXGDDRT5,137_2-cassetteplayer_32pruned.png,False,False,False,False,False,False,True,False,False,False,False,137,2-cassetteplayer,32pruned,0.0,6-garbagetruck
3YLPJ8OXYGZWME3NZFH2ZQ6LQIK4X8,A1LNNI0VVYVNOW,137_2-cassetteplayer_32pruned.png,False,False,True,False,False,False,False,False,False,False,False,137,2-cassetteplayer,32pruned,1.0,2-cassetteplayer
3YLPJ8OXYGZWME3NZFH2ZQ6LQIK4X8,A3K1P4SPR8XS7R,137_2-cassetteplayer_32pruned.png,False,False,True,False,False,False,False,False,False,False,False,137,2-cassetteplayer,32pruned,1.0,2-cassetteplayer
3YLPJ8OXYGZWME3NZFH2ZQ6LQIK4X8,A1GC6CN3F0IHWN,137_2-cassetteplayer_32pruned.png,False,False,True,False,False,False,False,False,False,False,False,137,2-cassetteplayer,32pruned,1.0,2-cassetteplayer
3YLPJ8OXYGZWME3NZFH2ZQ6LQIK4X8,A3DS9DP2JE8I4Z,137_2-cassetteplayer_32pruned.png,False,False,True,False,False,False,False,False,False,False,False,137,2-cassetteplayer,32pruned,1.0,2-cassetteplayer
3Y3CZJSZASFUL1LB4LUKF0QBPXU5RI,A3TYCJO2DG3RMH,13_7-gaspump_2pruned.png,False,False,False,False,False,False,False,True,False,False,False,13,7-gaspump,2pruned,1.0,7-gaspump
3Y3CZJSZASFUL1LB4LUKF0QBPXU5RI,APO5T6QKLN5DA,13_7-gaspump_2pruned.png,False,False,False,False,False,False,False,True,False,False,False,13,7-gaspump,2pruned,1.0,7-gaspump
3Y3CZJSZASFUL1LB4LUKF0QBPXU5RI,A2X52OGT1GI4SJ,13_7-gaspump_2pruned.png,False,False,False,False,False,False,False,True,False,False,False,13,7-gaspump,2pruned,1.0,7-gaspump
3Y3CZJSZASFUL1LB4LUKF0QBPXU5RI,A3GCVJINCZ758Y,13_7-gaspump_2pruned.png,False,False,False,False,False,False,False,True,False,False,False,13,7-gaspump,2pruned,1.0,7-gaspump
3Y3CZJSZASFUL1LB4LUKF0QBPXU5RI,A1TL47GG4KBQPR,13_7-gaspump_2pruned.png,False,False,False,False,False,False,False,True,False,False,False,13,7-gaspump,2pruned,1.0,7-gaspump
307FVKVSZZ127ZXWH2D45RTXOP574G,A3P2O37EDC1H9V,279_0-fish_32pruned.png,False,False,False,False,False,False,False,False,False,True,False,279,0-fish,32pruned,0.0,9-parachute
307FVKVSZZ127ZXWH2D45RTXOP574G,A12A64OCLHRUTV,279_0-fish_32pruned.png,True,False,False,False,False,False,False,False,False,False,False,279,0-fish,32pruned,1.0,0-fish
307FVKVSZZ127ZXWH2D45RTXOP574G,A1LNNI0VVYVNOW,279_0-fish_32pruned.png,True,False,False,False,False,False,False,False,False,False,False,279,0-fish,32pruned,1.0,0-fish
307FVKVSZZ127ZXWH2D45RTXOP574G,A30FOPPL2JP6XE,279_0-fish_32pruned.png,True,False,False,False,False,False,False,False,False,False,False,279,0-fish,32pruned,1.0,0-fish
307FVKVSZZ127ZXWH2D45RTXOP574G,A1DOJTVB7GXJH7,279_0-fish_32pruned.png,True,False,False,False,False,False,False,False,False,False,False,279,0-fish,32pruned,1.0,0-fish
3PA41K45WVQOWSJFFM5S8P4SFL17P7,A1DOJTVB7GXJH7,358_5-frenchhorn_nonpruned.png,False,False,False,False,False,False,False,True,False,False,False,358,5-frenchhorn,nonpruned,0.0,7-gaspump
3PA41K45WVQOWSJFFM5S8P4SFL17P7,A38GSW5JQW6NVB,358_5-frenchhorn_nonpruned.png,False,False,False,False,False,True,False,False,False,False,False,358,5-frenchhorn,nonpruned,1.0,5-frenchhorn
3PA41K45WVQOWSJFFM5S8P4SFL17P7,A3DMT9RYTT0K0N,358_5-frenchhorn_nonpruned.png,False,False,False,False,False,True,False,False,False,False,False,358,5-frenchhorn,nonpruned,1.0,5-frenchhorn
3PA41K45WVQOWSJFFM5S8P4SFL17P7,ASBGVBFG59ND7,358_5-frenchhorn_nonpruned.png,False,False,False,False,False,True,False,False,False,False,False,358,5-frenchhorn,nonpruned,1.0,5-frenchhorn
3PA41K45WVQOWSJFFM5S8P4SFL17P7,A1796F2LPD1FCL,358_5-frenchhorn_nonpruned.png,False,False,False,False,False,True,False,False,False,False,False,358,5-frenchhorn,nonpruned,1.0,5-frenchhorn
3VZYA8PIUWK6L71CA8B5V4POG7U50J,A1GC6CN3F0IHWN,470_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,470,9-parachute,2pruned,1.0,9-parachute
3VZYA8PIUWK6L71CA8B5V4POG7U50J,A1KKG6MKCCLEI7,470_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,470,9-parachute,2pruned,1.0,9-parachute
3VZYA8PIUWK6L71CA8B5V4POG7U50J,A29CNQYJWMJ7G9,470_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,470,9-parachute,2pruned,1.0,9-parachute
3VZYA8PIUWK6L71CA8B5V4POG7U50J,A3GCVJINCZ758Y,470_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,470,9-parachute,2pruned,1.0,9-parachute
3VZYA8PIUWK6L71CA8B5V4POG7U50J,ASS8RE4GEBJK6,470_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,470,9-parachute,2pruned,1.0,9-parachute
3ECKRY5B2YIFZG2HLM7RQCWF30IZIE,A1T4EW5OY521RU,403_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,403,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3ECKRY5B2YIFZG2HLM7RQCWF30IZIE,A39L5W9N08RN33,403_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,403,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3ECKRY5B2YIFZG2HLM7RQCWF30IZIE,A3O6D3HPXD0H8I,403_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,403,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3ECKRY5B2YIFZG2HLM7RQCWF30IZIE,A1MEEY4M9GP8BX,403_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,403,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3ECKRY5B2YIFZG2HLM7RQCWF30IZIE,A3GCVJINCZ758Y,403_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,403,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3DTJ4WT8CL13JB0VP3H05XYNB7CEZL,A38XHZUHU5Q0RO,277_6-garbagetruck_2pruned.png,False,False,False,False,False,False,True,False,False,False,False,277,6-garbagetruck,2pruned,1.0,6-garbagetruck
3DTJ4WT8CL13JB0VP3H05XYNB7CEZL,A3O6D3HPXD0H8I,277_6-garbagetruck_2pruned.png,False,False,False,False,False,False,True,False,False,False,False,277,6-garbagetruck,2pruned,1.0,6-garbagetruck
3DTJ4WT8CL13JB0VP3H05XYNB7CEZL,A3O5DCGZE1T61D,277_6-garbagetruck_2pruned.png,False,False,False,False,False,False,True,False,False,False,False,277,6-garbagetruck,2pruned,1.0,6-garbagetruck
3DTJ4WT8CL13JB0VP3H05XYNB7CEZL,ADQHGQF65JJ08,277_6-garbagetruck_2pruned.png,False,False,False,False,False,False,True,False,False,False,False,277,6-garbagetruck,2pruned,1.0,6-garbagetruck
3DTJ4WT8CL13JB0VP3H05XYNB7CEZL,AOBXYA3PWHSY8,277_6-garbagetruck_2pruned.png,False,False,False,False,False,False,True,False,False,False,False,277,6-garbagetruck,2pruned,1.0,6-garbagetruck
3NOEP8XAVCOIB7P6XZ9Q2OHGHEFXPR,A31A1PVXLJBISZ,115_3-chainsaw_32pruned.png,False,False,False,False,False,False,False,False,False,False,True,115,3-chainsaw,32pruned,0.0,none
3NOEP8XAVCOIB7P6XZ9Q2OHGHEFXPR,AOBXYA3PWHSY8,115_3-chainsaw_32pruned.png,False,False,False,False,False,False,False,False,False,False,True,115,3-chainsaw,32pruned,0.0,none
3NOEP8XAVCOIB7P6XZ9Q2OHGHEFXPR,ARUXF7MD6PFIJ,115_3-chainsaw_32pruned.png,True,False,False,False,False,False,False,False,False,False,False,115,3-chainsaw,32pruned,0.0,0-fish
3NOEP8XAVCOIB7P6XZ9Q2OHGHEFXPR,A1G94QON7A9K0N,115_3-chainsaw_32pruned.png,False,False,False,True,False,False,False,False,False,False,False,115,3-chainsaw,32pruned,1.0,3-chainsaw
3NOEP8XAVCOIB7P6XZ9Q2OHGHEFXPR,AKDB2G1IT34PH,115_3-chainsaw_32pruned.png,False,False,False,False,False,False,False,False,False,False,True,115,3-chainsaw,32pruned,0.0,none
39O0SQZVKVT985ZUSE9HDK47G3P7RZ,A1LNNI0VVYVNOW,141_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,False,True,141,9-parachute,2pruned,0.0,none
39O0SQZVKVT985ZUSE9HDK47G3P7RZ,A16TO0535NAM2,141_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,False,True,141,9-parachute,2pruned,0.0,none
39O0SQZVKVT985ZUSE9HDK47G3P7RZ,A1G94QON7A9K0N,141_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,141,9-parachute,2pruned,1.0,9-parachute
39O0SQZVKVT985ZUSE9HDK47G3P7RZ,A29CNQYJWMJ7G9,141_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,False,True,141,9-parachute,2pruned,0.0,none
39O0SQZVKVT985ZUSE9HDK47G3P7RZ,A39L5W9N08RN33,141_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,141,9-parachute,2pruned,1.0,9-parachute
39KV3A5D2GTL9KZ7739M3U932587SN,A13PVNQT2WWWVL,350_3-chainsaw_32pruned.png,False,False,False,False,False,False,False,False,False,False,True,350,3-chainsaw,32pruned,0.0,none
39KV3A5D2GTL9KZ7739M3U932587SN,A4HAQO3W6WWYO,350_3-chainsaw_32pruned.png,False,False,False,False,False,False,False,False,False,False,True,350,3-chainsaw,32pruned,0.0,none
39KV3A5D2GTL9KZ7739M3U932587SN,A1GCCCD7V9JUQY,350_3-chainsaw_32pruned.png,False,False,False,True,False,False,False,False,False,False,False,350,3-chainsaw,32pruned,1.0,3-chainsaw
39KV3A5D2GTL9KZ7739M3U932587SN,A1DOJTVB7GXJH7,350_3-chainsaw_32pruned.png,False,False,False,True,False,False,False,False,False,False,False,350,3-chainsaw,32pruned,1.0,3-chainsaw
39KV3A5D2GTL9KZ7739M3U932587SN,ARUXF7MD6PFIJ,350_3-chainsaw_32pruned.png,False,False,False,False,False,False,False,True,False,False,False,350,3-chainsaw,32pruned,0.0,7-gaspump
3ZXV7Q5FKJAIHWPHS0HYCHI2EQ5CF2,A2YNPKYEFDZ6C9,147_8-golfball_nonpruned.png,False,False,False,False,False,False,False,False,True,False,False,147,8-golfball,nonpruned,1.0,8-golfball
3ZXV7Q5FKJAIHWPHS0HYCHI2EQ5CF2,AWOPPL2Z2141D,147_8-golfball_nonpruned.png,False,False,False,False,False,False,False,False,True,False,False,147,8-golfball,nonpruned,1.0,8-golfball
3ZXV7Q5FKJAIHWPHS0HYCHI2EQ5CF2,A2RD3LG76W24C2,147_8-golfball_nonpruned.png,False,False,False,False,False,False,False,False,True,False,False,147,8-golfball,nonpruned,1.0,8-golfball
3ZXV7Q5FKJAIHWPHS0HYCHI2EQ5CF2,A15MK127K9F2DZ,147_8-golfball_nonpruned.png,False,False,False,False,False,False,False,False,True,False,False,147,8-golfball,nonpruned,1.0,8-golfball
3ZXV7Q5FKJAIHWPHS0HYCHI2EQ5CF2,A3K1P4SPR8XS7R,147_8-golfball_nonpruned.png,False,False,False,False,False,False,False,False,True,False,False,147,8-golfball,nonpruned,1.0,8-golfball
36D1BWBEIVNBPOPWHUW5VUTPZ042MQ,A1D1A0YF2QHD3K,195_2-cassetteplayer_2pruned.png,False,False,True,False,False,False,False,False,False,False,False,195,2-cassetteplayer,2pruned,1.0,2-cassetteplayer
36D1BWBEIVNBPOPWHUW5VUTPZ042MQ,AE1FNJR14C2L7,195_2-cassetteplayer_2pruned.png,False,False,True,False,False,False,False,False,False,False,False,195,2-cassetteplayer,2pruned,1.0,2-cassetteplayer
36D1BWBEIVNBPOPWHUW5VUTPZ042MQ,A1BZNPQ0H7ZSER,195_2-cassetteplayer_2pruned.png,False,False,True,False,False,False,False,False,False,False,False,195,2-cassetteplayer,2pruned,1.0,2-cassetteplayer
36D1BWBEIVNBPOPWHUW5VUTPZ042MQ,A1I0LYDWQ5B7Z5,195_2-cassetteplayer_2pruned.png,False,False,False,False,False,False,False,False,False,False,True,195,2-cassetteplayer,2pruned,0.0,none
36D1BWBEIVNBPOPWHUW5VUTPZ042MQ,A3DS9DP2JE8I4Z,195_2-cassetteplayer_2pruned.png,False,False,True,False,False,False,False,False,False,False,False,195,2-cassetteplayer,2pruned,1.0,2-cassetteplayer
337F8MIIN7ZOPOXCW3SVQCJAGBZ049,A2YNPKYEFDZ6C9,471_4-church_nonpruned.png,False,False,False,False,False,False,False,False,False,False,True,471,4-church,nonpruned,0.0,none
337F8MIIN7ZOPOXCW3SVQCJAGBZ049,A4HAQO3W6WWYO,471_4-church_nonpruned.png,False,False,False,False,False,False,False,False,False,False,True,471,4-church,nonpruned,0.0,none
337F8MIIN7ZOPOXCW3SVQCJAGBZ049,A3DMT9RYTT0K0N,471_4-church_nonpruned.png,False,False,False,False,True,False,False,False,False,False,False,471,4-church,nonpruned,1.0,4-church
337F8MIIN7ZOPOXCW3SVQCJAGBZ049,AOBXYA3PWHSY8,471_4-church_nonpruned.png,False,False,False,False,True,False,False,False,False,False,False,471,4-church,nonpruned,1.0,4-church
337F8MIIN7ZOPOXCW3SVQCJAGBZ049,A2RD3LG76W24C2,471_4-church_nonpruned.png,False,False,False,False,True,False,False,False,False,False,False,471,4-church,nonpruned,1.0,4-church
3GITHABAD67H76AWTVB589IP4QE2NQ,A31A1PVXLJBISZ,431_0-fish_2pruned.png,True,False,False,False,False,False,False,False,False,False,False,431,0-fish,2pruned,1.0,0-fish
3GITHABAD67H76AWTVB589IP4QE2NQ,AHQ1CS51G68VT,431_0-fish_2pruned.png,True,False,False,False,False,False,False,False,False,False,False,431,0-fish,2pruned,1.0,0-fish
3GITHABAD67H76AWTVB589IP4QE2NQ,A4HAQO3W6WWYO,431_0-fish_2pruned.png,True,False,False,False,False,False,False,False,False,False,False,431,0-fish,2pruned,1.0,0-fish
3GITHABAD67H76AWTVB589IP4QE2NQ,ADQHGQF65JJ08,431_0-fish_2pruned.png,True,False,False,False,False,False,False,False,False,False,False,431,0-fish,2pruned,1.0,0-fish
3GITHABAD67H76AWTVB589IP4QE2NQ,A1DOJTVB7GXJH7,431_0-fish_2pruned.png,True,False,False,False,False,False,False,False,False,False,False,431,0-fish,2pruned,1.0,0-fish
3ZURAPD29G9YUTFJC3SEVLZBATEF1F,AE1FNJR14C2L7,201_4-church_2pruned.png,False,False,False,False,True,False,False,False,False,False,False,201,4-church,2pruned,1.0,4-church
3ZURAPD29G9YUTFJC3SEVLZBATEF1F,A30FOPPL2JP6XE,201_4-church_2pruned.png,False,False,False,False,True,False,False,False,False,False,False,201,4-church,2pruned,1.0,4-church
3ZURAPD29G9YUTFJC3SEVLZBATEF1F,AGA1PIIWM8I8D,201_4-church_2pruned.png,False,False,False,False,True,False,False,False,False,False,False,201,4-church,2pruned,1.0,4-church
3ZURAPD29G9YUTFJC3SEVLZBATEF1F,A3VMJIW0DP7007,201_4-church_2pruned.png,False,False,False,False,True,False,False,False,False,False,False,201,4-church,2pruned,1.0,4-church
3ZURAPD29G9YUTFJC3SEVLZBATEF1F,A2YNPKYEFDZ6C9,201_4-church_2pruned.png,False,False,False,False,True,False,False,False,False,False,False,201,4-church,2pruned,1.0,4-church
3VZYA8PIUWK6L71CA8B5V4POG7U05E,A3TYCJO2DG3RMH,484_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,484,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3VZYA8PIUWK6L71CA8B5V4POG7U05E,AOBXYA3PWHSY8,484_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,484,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3VZYA8PIUWK6L71CA8B5V4POG7U05E,A12A64OCLHRUTV,484_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,484,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3VZYA8PIUWK6L71CA8B5V4POG7U05E,AFHS2E60LZC6X,484_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,484,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3VZYA8PIUWK6L71CA8B5V4POG7U05E,AWOPPL2Z2141D,484_2-cassetteplayer_nonpruned.png,False,False,False,False,False,False,True,False,False,False,False,484,2-cassetteplayer,nonpruned,0.0,6-garbagetruck
3NI0WFPPJH224B1QFRLANA3OC2506U,A38GSW5JQW6NVB,328_5-frenchhorn_32pruned.png,False,False,False,False,False,True,False,False,False,False,False,328,5-frenchhorn,32pruned,1.0,5-frenchhorn
3NI0WFPPJH224B1QFRLANA3OC2506U,AOBXYA3PWHSY8,328_5-frenchhorn_32pruned.png,False,False,False,False,False,True,False,False,False,False,False,328,5-frenchhorn,32pruned,1.0,5-frenchhorn
